id,name,schedule,accept_temporary,published_at,city,salary_mean,skills,experience,professional roles,employer,employer trusted,url
69706628,Менеджер по продажам услуг образования (удалённо),remote,False,2023-01-01T12:09:50+0300,Самара,147500.0,"['amoCRM', 'Работа в команде', 'Активные продажи', 'Проведение презентаций', 'Навыки продаж']",От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",Университет искусственного интеллекта,True,https://hh.ru/vacancy/69706628
73661688,Специалист отдела кадров (Москва),remote,False,2023-01-01T15:37:15+0300,Москва,50000.0,"['Документооборот', 'Google-таблицы', 'кадровый документооборот', 'Ведение архива', '1С: Зарплата и кадры', '1С: Зарплата и управление персоналом', 'СБиС', 'Автоматизация документооборота', 'Работа в команде']",От 1 года до 3 лет,Специалист по кадрам,Университет искусственного интеллекта,True,https://hh.ru/vacancy/73661688
73154597,Senior .Net Backend Developer,fullDay,False,2022-12-28T11:08:17+0300,Санкт-Петербург,280000.0,"['C#', 'MS SQL', 'MongoDB', 'RabbitMQ', 'Scrum', 'Teamleading', 'Разработка нового продукта', 'Agile Project Management', '.NET Core']",От 3 до 6 лет,"Программист, разработчик",Цифровая HR платформа,True,https://hh.ru/vacancy/73154597
70707034,.Net Backend Developer,fullDay,False,2022-12-28T11:08:24+0300,Санкт-Петербург,210000.0,"['C#', 'RabbitMQ', '.Net core', 'Entity Framework']",От 1 года до 3 лет,"Программист, разработчик",Цифровая HR платформа,True,https://hh.ru/vacancy/70707034
74252840,Senior Backend Python Developer платформа анализа и синтеза речи (MTS AI),flexible,False,2022-12-26T13:09:42+0300,Москва,250000.0,"['Python', 'Docker', 'C++']",От 3 до 6 лет,"Программист, разработчик",МТС,True,https://hh.ru/vacancy/74252840
73171795,Продакт-маркетинг менеджер,flexible,False,2022-12-26T15:35:02+0300,Екатеринбург,125000.0,"['Английский язык', 'Маркетинговый анализ', 'MS PowerPoint', 'Проведение презентаций', 'Маркетинговые исследования']",От 1 года до 3 лет,Менеджер продукта,Восточный Ветер,True,https://hh.ru/vacancy/73171795
74138544,Маркетолог,fullDay,False,2022-12-26T09:19:45+0300,Красноярск,110000.0,"['B2C маркетинг', 'B2B маркетинг', 'Tilda', 'Контекстная реклама', 'Figma', 'Web-дизайн', 'Аналитическое мышление', 'Разработка маркетинговой стратегии', 'Аудит SMM', 'Интернет-реклама', 'Adobe Photoshop', 'Создание сайтов', 'Грамотная речь', 'Работа в команде', 'Ценообразование', 'Вывод компании на рынок', 'WEB аналитика', 'Стратегическое мышление', 'Google Data Studio', 'Социальные сети', 'Копирайтинг', 'Ведение групп в социальных сетях', 'Навыки презентации', 'Коммуникация', 'Умение расставлять приоритеты', 'Стремление к развитию']",От 1 года до 3 лет,"Менеджер по маркетингу, интернет-маркетолог",Вzлетай - частная школа,True,https://hh.ru/vacancy/74138544
74038804,Веб-дизайнер (Офис на Пхукете),fullDay,False,2023-01-01T11:45:09+0300,Таиланд,70000.0,"['Figma', 'Adobe Photoshop', 'Adobe Illustrator', 'Веб-дизайн', 'Web-дизайн']",От 1 года до 3 лет,"Дизайнер, художник",Братухин Андрей Владимирович,True,https://hh.ru/vacancy/74038804
73819858,Frontend-разработчик,fullDay,False,2022-12-22T15:32:09+0300,Москва,250000.0,"['JavaScript', 'React', 'CSS', 'Git', 'Unix', 'TypeScript', 'HTML']",От 3 до 6 лет,"Программист, разработчик",Rubbles,True,https://hh.ru/vacancy/73819858
72174044,Нагрузочный тестировщик,fullDay,False,2022-12-22T14:21:58+0300,Москва,250000.0,"['Jmeter', 'Jenkins', 'Git', 'Нагрузочное тестирование']",От 1 года до 3 лет,Специалист технической поддержки,SberTech,True,https://hh.ru/vacancy/72174044
70711497,Golang Developer,remote,False,2022-12-20T11:13:54+0300,Москва,235000.0,['Golang'],От 1 года до 3 лет,"Программист, разработчик",Дартс рекрутинг сервисез,True,https://hh.ru/vacancy/70711497
74037195,Golang Developer,remote,False,2022-12-20T11:15:15+0300,Санкт-Петербург,235000.0,['Golang'],От 1 года до 3 лет,"Программист, разработчик",Дартс рекрутинг сервисез,True,https://hh.ru/vacancy/74037195
74037170,Golang Developer,remote,False,2022-12-20T11:14:35+0300,Новосибирск,235000.0,['Golang'],От 1 года до 3 лет,"Программист, разработчик",Дартс рекрутинг сервисез,True,https://hh.ru/vacancy/74037170
73537486,PR-менеджер,fullDay,False,2022-12-21T18:53:57+0300,Москва,190000.0,"['Продвижение бренда', 'Организация мероприятий', 'Работа со СМИ', 'Грамотная речь', 'PR', 'Ответственность', 'Креативность']",От 3 до 6 лет,PR-менеджер,Цифровая HR платформа,True,https://hh.ru/vacancy/73537486
72759698,Дизайнер,fullDay,False,2022-12-21T10:16:08+0300,Москва,85000.0,"['Adobe Photoshop', 'Фотография', 'Обработка изображений', 'Креативность', 'Adobe Illustrator']",От 1 года до 3 лет,"Дизайнер, художник",Русклимат,True,https://hh.ru/vacancy/72759698
74043845,"SEO-специалист (e-commerce, SaaS)",remote,False,2022-12-20T13:18:08+0300,Москва,90000.0,"['HTML', 'CSS', 'Составление семантического ядра', 'SEO оптимизация', 'SEO', 'Яндекс.Метрика', 'Google Analytics', 'Screaming Frog', 'Keys.so', 'Netpeak Spider', 'Spywords', 'Key Collector', 'Пиксель.тулс', 'SE ranking', 'Data force', 'Labrica']",От 1 года до 3 лет,"Менеджер по маркетингу, интернет-маркетолог",DIGINETICA,True,https://hh.ru/vacancy/74043845
74043878,"SEO-специалист (e-commerce, SaaS)",remote,False,2022-12-20T13:18:48+0300,Санкт-Петербург,90000.0,"['HTML', 'CSS', 'Составление семантического ядра', 'SEO оптимизация', 'SEO', 'Яндекс.Метрика', 'Google Analytics', 'Screaming Frog', 'Keys.so', 'Netpeak Spider', 'Spywords', 'Key Collector', 'Пиксель.тулс', 'SE ranking', 'Data force', 'Labrica']",От 1 года до 3 лет,"Менеджер по маркетингу, интернет-маркетолог",DIGINETICA,True,https://hh.ru/vacancy/74043878
71644415,Креативный архитектор,fullDay,False,2022-12-19T07:51:16+0300,Новосибирск,60000.0,"['Autodesk Revit', 'Adobe Photoshop', 'Работа в команде', 'Архитектурная деятельность', 'Архитектура', 'Проектирование', '3ds Max', 'Разработка концепции', 'Креативность', 'Photoshop', 'Architecture']",Нет опыта,Архитектор,Pergaev Bureau,True,https://hh.ru/vacancy/71644415
73980574,Графический дизайнер / 3D дизайнер (Зеленоград),fullDay,False,2022-12-19T08:22:04+0300,Москва,100000.0,"['Adobe Illustrator', 'Adobe Photoshop', 'Креативность', 'Adobe After Effect', 'Графический дизайн']",От 1 года до 3 лет,"Дизайнер, художник",ИМБИАН,True,https://hh.ru/vacancy/73980574
72067124,Маркетолог,fullDay,False,2022-12-19T09:27:37+0300,Светлый,60000.0,"['Маркетинговые исследования', 'CorelDRAW', 'Adobe Photoshop', 'Графические редакторы']",От 3 до 6 лет,"Менеджер по маркетингу, интернет-маркетолог",Рыбзавод За Родину,True,https://hh.ru/vacancy/72067124
73929258,IT рекрутер,remote,False,2022-12-17T18:05:19+0300,Москва,180000.0,['Подбор персонала'],От 1 года до 3 лет,Специалист по подбору персонала,Школа рекрутеров IT and Digital,True,https://hh.ru/vacancy/73929258
73914509,QA team lead,fullDay,False,2022-12-16T20:52:28+0300,Ростов-на-Дону,125000.0,"['Scrum', 'Тестирование', 'QA', 'Умение принимать решения', 'Лидерство', 'Широкий кругозор', 'Любознательность']",От 3 до 6 лет,Тестировщик,Elonsoft,True,https://hh.ru/vacancy/73914509
71068168,Senior motion designer,fullDay,False,2022-12-16T16:37:55+0300,Москва,180000.0,"['Cinema 4D', 'Adobe Photoshop', 'Houdini', 'Adobe After Effect', '3D-графика']",Более 6 лет,"Дизайнер, художник",RT,True,https://hh.ru/vacancy/71068168
73896668,Дизайнер,fullDay,False,2022-12-16T12:30:15+0300,Ставрополь,27500.0,"['Adobe Photoshop', 'Figma', 'Мобильность', 'Adobe Illustrator']",От 1 года до 3 лет,"Дизайнер, художник",Формула Связи,True,https://hh.ru/vacancy/73896668
73914101,Руководитель проектов по разработке подарочных наборов,fullDay,False,2022-12-16T20:25:05+0300,Ярославль,50000.0,"['Написание текстов', 'Разработка нового продукта', 'Фотография', 'Творчество', 'Генерация идей', 'Составление ТЗ', 'Декоратор']",От 3 до 6 лет,Руководитель проектов,Агентство Анны Овченковой,True,https://hh.ru/vacancy/73914101
73874143,Customer support specialist with English and German (beginner),remote,False,2022-12-15T19:33:43+0300,Москва,50000.0,"['Английский язык', 'Немецкий язык', 'Customer orientation', 'Project management', 'Customer Support']",Нет опыта,"Менеджер по продажам, менеджер по работе с клиентами",Xometry Europe GmbH,True,https://hh.ru/vacancy/73874143
73826557,Разработчик Go (Middle),fullDay,False,2022-12-14T17:41:58+0300,Рязань,185000.0,"['SQL', 'MySQL', 'Работа с базами данных', 'Базы данных', 'Cистемы управления базами данных']",От 1 года до 3 лет,"Программист, разработчик",Мидиан,True,https://hh.ru/vacancy/73826557
73874151,Customer support specialist with English and French (beginner),remote,False,2022-12-15T19:35:25+0300,Новосибирск,50000.0,"['Английский язык', 'Customer orientation', 'Project management', 'Customer Support', 'Французский язык']",Нет опыта,"Менеджер по продажам, менеджер по работе с клиентами",Xometry Europe GmbH,True,https://hh.ru/vacancy/73874151
72118100,Ведущий дизайнер/Арт-директор,fullDay,False,2023-01-02T12:09:04+0300,Москва,90000.0,"['Adobe Illustrator', 'Adobe Photoshop', 'Графический дизайн', 'Adobe InDesign', 'Дизайн', 'Web-дизайн', 'Figma', 'Креативность', 'Управление проектами', 'Разработка концепции', 'Разработка фирменного стиля', 'Web Design', 'Брендинг', 'Деловая коммуникация']",Более 6 лет,"Дизайнер, художник",Мегаполис Медиа,True,https://hh.ru/vacancy/72118100
73812946,Head of Business Development Manager,fullDay,True,2022-12-14T13:44:47+0300,Санкт-Петербург,170000.0,"['B2B Продажи', 'Поиск и привлечение клиентов', 'Навыки презентации', 'Обучение персонала', 'Гибкость']",От 1 года до 3 лет,Руководитель отдела продаж,Yoles,True,https://hh.ru/vacancy/73812946
72417908,Инженер по нагрузочному тестированию (QA Performance & Load Engineer),fullDay,False,2022-12-14T11:29:23+0300,Москва,250000.0,"['Git', 'Linux', 'Jenkins', 'Jmeter', 'Нагрузочное тестирование']",От 1 года до 3 лет,Тестировщик,SberTech,True,https://hh.ru/vacancy/72417908
71479380,Mobile & Web аналитик / Аналитик цифрового маркетинга,fullDay,False,2022-12-13T13:27:42+0300,Москва,200000.0,"['SWOT анализ', 'A/B тесты', 'B2C исследования', 'Google Analytics', 'Amplitude', 'WEB аналитика', 'Firebase', 'Маркетинговые исследования', 'Анализ рынка', 'b2b исследования', 'rick.ai', 'OWOX BI', 'AppMetrica', 'Appsflyer', 'Яндекс.Метрика']",От 3 до 6 лет,Аналитик,Сеть Партнерств,True,https://hh.ru/vacancy/71479380
72417909,Инженер по нагрузочному тестированию (QA Performance & Load Engineer),fullDay,False,2022-12-13T12:33:34+0300,Санкт-Петербург,250000.0,"['Git', 'Linux', 'Jenkins', 'Jmeter', 'Нагрузочное тестирование']",От 1 года до 3 лет,Тестировщик,SberTech,True,https://hh.ru/vacancy/72417909
71436714,Старший менеджер проектов (T&M),fullDay,False,2022-12-13T16:01:24+0300,Москва,250000.0,"['Управление проектами', 'B2B Продажи', 'Управление командой', 'Выявление потребностей клиента', 'Управление ресурсами', 'Постановка задач разработчикам']",От 3 до 6 лет,Руководитель проектов,Rubbles,True,https://hh.ru/vacancy/71436714
72648786,Системный программист C++ / Go,fullDay,False,2022-12-12T08:42:01+0300,Саратов,160000.0,"['Оперативный поиск информации в сети Интернет', 'Алгоритмы', 'Критическое мышление', 'C/C++', 'GoLang', 'Желание учиться и развиваться', 'Соблюдение дедлайнов', 'Алгоритмы и структуры данных', 'Робототехника', 'Математическое моделирование', 'Способность самостоятельно принимать решения', 'Умение работать в условиях многозадачности', 'Высокий уровень самоорганизации', 'Умение добиваться поставленных целей', 'Git', 'Linux', 'ООП', 'C++', 'Умение работать в команде']",Более 6 лет,"Программист, разработчик","РэйнбовСофт, НПО",True,https://hh.ru/vacancy/72648786
73730727,Менеджер по продажам ИТ,fullDay,False,2022-12-12T18:44:59+0300,Москва,100000.0,"['Поиск и привлечение клиентов', 'Проведение презентаций', 'Ведение переговоров', 'B2B Продажи', 'Активные продажи', 'Холодные продажи', 'Подготовка коммерческих предложений', 'Навыки переговоров', 'Навыки презентации', 'Телефонные переговоры']",От 1 года до 3 лет,Другое,IQStore,True,https://hh.ru/vacancy/73730727
73678109,SMM-дизайнер (в офис),fullDay,False,2022-12-12T01:53:03+0300,Ростов-на-Дону,67500.0,"['Adobe After Effect', 'Adobe Photoshop', 'Креативность', 'Творческое мышление', 'Анимация', 'Figma']",От 1 года до 3 лет,"Дизайнер, художник",PROSPEKT Digital,True,https://hh.ru/vacancy/73678109
73587547,Python-разработчик (Middle),fullDay,False,2022-12-09T15:47:24+0300,Москва,250000.0,"['Python', 'SQL', 'PostgreSQL', 'Linux', 'Git']",От 3 до 6 лет,"Программист, разработчик",AGIMA,True,https://hh.ru/vacancy/73587547
73688590,Графический дизайнер,fullDay,False,2022-12-12T08:07:08+0300,Тюмень,20000.0,"['CorelDRAW', 'Adobe Photoshop', 'Графические редакторы', 'Adobe Illustrator', 'Грамотность', 'Желание обучаться', 'Умение находить общий язык', 'Многозадачность', 'Общение с клиентами', 'Чувство вкуса']",Нет опыта,"Дизайнер, художник",ЛК7,True,https://hh.ru/vacancy/73688590
72294918,IT-специалист/Технический писатель в отдел инвестиционных проектов,fullDay,True,2022-12-09T17:15:37+0300,Казань,70000.0,"['Поиск информации в интернет', 'Грамотная устная и письменная речь', 'Опытный пользователь ПК', 'Высокий уровень самоорганизации', 'Умение работать с большим объемом информации', 'Прогнозирование', 'Экономический анализ', 'Анализ инвестиционных проектов', 'Инвестиционный анализ']",От 1 года до 3 лет,Аналитик,Сопрано Капитал,True,https://hh.ru/vacancy/72294918
72067125,Маркетолог,fullDay,False,2022-12-19T09:27:40+0300,Калининград,60000.0,"['Маркетинговые исследования', 'CorelDRAW', 'Adobe Photoshop', 'Графические редакторы']",От 3 до 6 лет,"Менеджер по маркетингу, интернет-маркетолог",Рыбзавод За Родину,True,https://hh.ru/vacancy/72067125
72154035,Консультант по внедрению систем планирования на производстве,fullDay,False,2022-12-08T13:50:36+0300,Ижевск,80000.0,"['Анализ данных', 'Проектная документация', 'Аналитика', 'Проведение презентаций', 'Работа в команде', 'Обучение персонала', 'MS Excel', 'MS Project', 'Производственное планирование', 'ГОСТ']",От 1 года до 3 лет,Аналитик,BFG Group,True,https://hh.ru/vacancy/72154035
73848588,Графический дизайнер,fullDay,False,2022-12-15T10:40:59+0300,Москва,80000.0,"['Adobe Photoshop', 'Figma', 'Adobe Illustrator', 'Веб-дизайн', 'Web-дизайн', 'Графический дизайн', 'Adobe', 'Колористика', 'Чувство вкуса', 'Опытный пользователь ПК', 'Дизайнер', 'Photoshop']",От 1 года до 3 лет,"Дизайнер, художник",4K PR,True,https://hh.ru/vacancy/73848588
72430878,Специалист финансово-экономической службы,fullDay,False,2022-12-08T10:40:52+0300,Орел,45000.0,"['Бюджетирование', 'Экономический анализ', 'MS PowerPoint', 'Финансовое планирование', 'Бухгалтерская отчетность', 'Финансовая отчетность', 'MS Excel']",От 3 до 6 лет,Экономист,АБК,True,https://hh.ru/vacancy/72430878
73521917,Графический дизайнер,remote,False,2022-12-08T14:38:05+0300,Москва,90000.0,"['Figma', 'MS PowerPoint', 'Web-дизайн', 'Графический дизайн', 'Дизайн презентаций', 'Adobe Photoshop', 'Adobe Illustrator']",От 1 года до 3 лет,"Дизайнер, художник",MOS-DIGITAL,True,https://hh.ru/vacancy/73521917
73224559,Графический дизайнер / 3D дизайнер,fullDay,False,2022-12-02T09:56:39+0300,Зеленоград,100000.0,"['Adobe Illustrator', 'Adobe Photoshop', 'Креативность', 'Adobe After Effect', 'Графический дизайн']",От 3 до 6 лет,"Дизайнер, художник",ИМБИАН,True,https://hh.ru/vacancy/73224559
73531433,UX/UI/Web-дизайнер,fullDay,False,2022-12-08T17:01:46+0300,Минск,47000.0,"['Adobe Illustrator', 'Adobe Photoshop', 'UX', 'Web-дизайн', 'UI', 'Figma', 'Графический дизайн', 'HTML', 'CSS', 'CorelDRAW']",От 1 года до 3 лет,"Дизайнер, художник",ЛБР-Русь,True,https://hh.ru/vacancy/73531433
73820822,Бизнес-аналитик,fullDay,False,2022-12-14T15:52:53+0300,Москва,170000.0,"['Бизнес-анализ', 'Аналитическое мышление', 'Business Analysis', 'BPMN', 'User Story', 'Оценка потребностей клиентов']",От 3 до 6 лет,Аналитик,Rubbles,True,https://hh.ru/vacancy/73820822
73521918,Графический дизайнер,remote,False,2022-12-08T14:38:05+0300,Омск,90000.0,"['Figma', 'MS PowerPoint', 'Web-дизайн', 'Графический дизайн', 'Дизайн презентаций', 'Adobe Photoshop', 'Adobe Illustrator']",От 1 года до 3 лет,"Дизайнер, художник",MOS-DIGITAL,True,https://hh.ru/vacancy/73521918
73867348,Senior С++ разработчик(Computer Vision),fullDay,False,2022-12-15T16:10:47+0300,Москва,265000.0,"['C++', 'Python', 'ML', 'Git']",От 3 до 6 лет,"Программист, разработчик",СБЕР,True,https://hh.ru/vacancy/73867348
73784792,Senior Computer Vision Python developer,flexible,False,2022-12-14T01:02:34+0300,Москва,200000.0,"['Git', 'Python', 'Docker', 'ООП', 'Машинное обучение', 'Алгоритмы и структуры данных', 'C++', 'Linux', 'OpenCV']",От 3 до 6 лет,"Программист, разработчик",Айти Групп 42,True,https://hh.ru/vacancy/73784792
73470930,"Разработчик C++ \ математик-алгоритмист (computer vision, 3D)",remote,False,2022-12-07T16:42:23+0300,Нижний Новгород,125000.0,"['Qt', 'C++', 'ООП', 'Git', '3D', 'OpenGL', 'Алгоритмы', 'Computer Vision', 'Images Processing', 'Аналитическое мышление', 'Линейная алгебра', 'Аналитическая геометрия', 'Программирование 3D-графики', '3D data processing', 'Облако точек']",От 3 до 6 лет,"Программист, разработчик",РэнджВижн,True,https://hh.ru/vacancy/73470930
73383327,"Junior \ Middle разработчик С++ (computer vision, 3D)",flexible,False,2022-12-06T11:32:20+0300,Нижний Новгород,120000.0,"['Qt', 'Git', 'ООП', 'STL', 'C++', 'OpenGL', 'Аналитическое мышление', '3D', 'Желание работать и развиваться', 'Программирование 3D-графики', 'Алгоритмы', 'Computer Vision', 'Image Processing', 'Линейная алгебра', 'Аналитическая геометрия']",От 1 года до 3 лет,"Программист, разработчик",РэнджВижн,True,https://hh.ru/vacancy/73383327
74297840,Бухгалтер-кассир с функциями диспетчера автотракторного цеха,fullDay,False,2022-12-27T10:28:28+0300,Батайск,31500.0,"['Пользователь ПК', 'Кассовые операции', 'Работа с кассой', 'Ведение отчетности', 'Работа с оргтехникой', 'Ведение табеля учета рабочего времени', 'Коммуникабельность, ответственность']",Нет опыта,Бухгалтер,Батайское,True,https://hh.ru/vacancy/74297840
74297841,Бухгалтер-кассир с функциями диспетчера автотракторного цеха,fullDay,False,2022-12-27T10:28:28+0300,Ростов-на-Дону,31500.0,"['Пользователь ПК', 'Кассовые операции', 'Работа с кассой', 'Ведение отчетности', 'Работа с оргтехникой', 'Ведение табеля учета рабочего времени', 'Коммуникабельность, ответственность']",Нет опыта,Бухгалтер,Батайское,True,https://hh.ru/vacancy/74297841
74297842,Бухгалтер-кассир с функциями диспетчера автотракторного цеха,fullDay,False,2022-12-27T10:28:28+0300,Самарское,31500.0,"['Пользователь ПК', 'Кассовые операции', 'Работа с кассой', 'Ведение отчетности', 'Работа с оргтехникой', 'Ведение табеля учета рабочего времени', 'Коммуникабельность, ответственность']",Нет опыта,Бухгалтер,Батайское,True,https://hh.ru/vacancy/74297842
74186228,Начальник участка опоросов свино-товарной фермы,fullDay,False,2022-12-23T14:51:35+0300,Ростов-на-Дону,41000.0,['Умение работать в команде'],От 1 года до 3 лет,Начальник производства,Батайское,True,https://hh.ru/vacancy/74186228
74184718,Начальник участка опоросов свино-товарной фермы,fullDay,False,2022-12-23T14:13:11+0300,Ростов-на-Дону,41000.0,['Умение работать в команде'],От 1 года до 3 лет,Начальник производства,Батайское,True,https://hh.ru/vacancy/74184718
74186229,Начальник участка опоросов свино-товарной фермы,fullDay,False,2022-12-23T14:51:35+0300,Батайск,41000.0,['Умение работать в команде'],От 1 года до 3 лет,Начальник производства,Батайское,True,https://hh.ru/vacancy/74186229
74184719,Начальник участка опоросов свино-товарной фермы,fullDay,False,2022-12-23T14:13:11+0300,Батайск,41000.0,['Умение работать в команде'],От 1 года до 3 лет,Начальник производства,Батайское,True,https://hh.ru/vacancy/74184719
74178955,Юрисконсульт,fullDay,False,2022-12-23T12:01:18+0300,Батайск,39400.0,"['Деловая переписка', 'Договорная работа', 'Ведение переговоров', 'Делопроизводство', 'Деловое общение', 'Опыт судебных разбирательств', 'Пользователь ПК']",От 3 до 6 лет,Юрисконсульт,Батайское,True,https://hh.ru/vacancy/74178955
74178958,Юрисконсульт,fullDay,False,2022-12-23T12:01:18+0300,Самарское,39400.0,"['Деловая переписка', 'Договорная работа', 'Ведение переговоров', 'Делопроизводство', 'Деловое общение', 'Опыт судебных разбирательств', 'Пользователь ПК']",От 3 до 6 лет,Юрисконсульт,Батайское,True,https://hh.ru/vacancy/74178958
74178956,Юрисконсульт,fullDay,False,2022-12-23T12:01:18+0300,Новобатайск,39400.0,"['Деловая переписка', 'Договорная работа', 'Ведение переговоров', 'Делопроизводство', 'Деловое общение', 'Опыт судебных разбирательств', 'Пользователь ПК']",От 3 до 6 лет,Юрисконсульт,Батайское,True,https://hh.ru/vacancy/74178956
72949860,Senior/Middle Python Developer,remote,False,2022-12-27T13:22:52+0300,Москва,300000.0,"['Git', 'Python', 'aiohttp', 'ansidle', 'docker']",От 3 до 6 лет,"Программист, разработчик",Департамент персонала,True,https://hh.ru/vacancy/72949860
74178957,Юрисконсульт,fullDay,False,2022-12-23T12:01:18+0300,Ростов-на-Дону,39400.0,"['Деловая переписка', 'Договорная работа', 'Ведение переговоров', 'Делопроизводство', 'Деловое общение', 'Опыт судебных разбирательств', 'Пользователь ПК']",От 3 до 6 лет,Юрисконсульт,Батайское,True,https://hh.ru/vacancy/74178957
68761824,Image Quality инженер,fullDay,False,2022-12-09T04:48:37+0300,Владивосток,90000.0,"['MATLAB', 'Английский язык', 'Умение работать в команде', 'CFA', 'Images Processing', 'Image Quality', 'цифровая обработка сигналов']",Нет опыта,Аналитик,Ронда Лимитед,True,https://hh.ru/vacancy/68761824
72053241,Оператор call-центра (удаленно),remote,True,2022-12-17T22:55:46+0300,Воронеж,30000.0,"['Пользователь ПК', 'Грамотная речь', 'Активные продажи', 'Поиск и привлечение клиентов', 'Навыки продаж', 'Консультирование клиентов по телефону', 'B2B Продажи', 'входящие звонки', 'Телефонные переговоры', 'исходящие звонки', 'Холодные продажи', 'телефонные продажи', 'Ведение активных клиентов', 'Консультирование клиентов', 'Работа с клиентами', 'Ведение переговоров', 'B2C продажи']",От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",Best Vision Group,True,https://hh.ru/vacancy/72053241
50493776,Инженер-программист C/C++,fullDay,False,2022-12-05T01:36:28+0300,Владивосток,85000.0,"['C/C++', 'ООП', 'Linux']",От 1 года до 3 лет,"Программист, разработчик",Ронда Лимитед,True,https://hh.ru/vacancy/50493776
73819392,Маркетолог-аналитик,fullDay,False,2022-12-14T15:26:00+0300,Пермь,62500.0,"['Анализ рынка', 'SWOT анализ', 'Adobe Photoshop', 'Грамотная речь', 'MS PowerPoint', 'Excel', 'Создание презентационных материалов о компании', 'Грамотность', 'Разработка нового продукта', 'конкурентный анализ']",От 3 до 6 лет,Аналитик,Покровский хлеб,True,https://hh.ru/vacancy/73819392
74160708,Специалист отдела контроля качества,remote,False,2023-01-03T20:54:19+0300,Ростов-на-Дону,18000.0,"['Работа в команде', 'Грамотность', 'Организационные навыки', 'Удаленная работа', 'Русский язык', 'Чешский язык']",Нет опыта,Другое,Home office,True,https://hh.ru/vacancy/74160708
71152045,Руководитель команды,remote,False,2023-01-03T15:55:40+0300,Москва,297500.0,"['Обучение и развитие', 'Руководство коллективом', 'Лидерство', 'Agile Project Management', 'Деловая коммуникация', 'Информационные технологии', '1С: Предприятие 8']",От 3 до 6 лет,Руководитель проектов,Автомакон,True,https://hh.ru/vacancy/71152045
74160710,Специалист отдела контроля качества,remote,False,2023-01-03T20:55:02+0300,Екатеринбург,18000.0,"['Работа в команде', 'Грамотность', 'Организационные навыки', 'Удаленная работа', 'Русский язык', 'Чешский язык']",Нет опыта,Другое,Home office,True,https://hh.ru/vacancy/74160710
74160706,Специалист отдела контроля качества,remote,False,2023-01-03T20:53:58+0300,Чехия,18000.0,"['Работа в команде', 'Грамотность', 'Организационные навыки', 'Удаленная работа', 'Русский язык', 'Чешский язык']",Нет опыта,Другое,Home office,True,https://hh.ru/vacancy/74160706
73445194,"Маркетолог, удаленно",remote,False,2023-01-03T11:20:38+0300,Москва,130000.0,"['Креативность', 'Обучение и развитие', 'Подбор персонала', 'Ориентация на результат', 'Обучение персонала', 'Деловая коммуникация', 'Работа в команде']",От 1 года до 3 лет,Специалист по подбору персонала,PRO100Robot,True,https://hh.ru/vacancy/73445194
73992767,Программист 1С,remote,False,2023-01-03T11:39:40+0300,Москва,300000.0,"['SQL', '1С программирование', 'MS SQL Server', 'Желание обучаться']",От 3 до 6 лет,"Программист, разработчик",Автомакон,True,https://hh.ru/vacancy/73992767
74413112,Руководитель отдела разработки ПО / Архитектор (Техлид),flexible,False,2022-12-30T14:31:20+0300,Пермь,150000.0,"['Математическое моделирование', 'Математический анализ', 'Linux', 'C#', '.net core', 'MSSQL, SQLITE, PostgreSQL', 'Coffeecup HTML Editor', 'WPF', 'Git', 'Python', 'JavaScript', 'Java', 'ORACLE', 'Kafka', 'Scrum', 'OpenVPN', 'PostgreSQL', 'VMware', 'VirtualBOX', 'Team Foundation Server', 'SCADA', 'MES приложения']",Более 6 лет,Руководитель группы разработки,НПП ТИК,True,https://hh.ru/vacancy/74413112
73219829,Менеджер в отдел аренды коммерческой недвижимости,fullDay,False,2023-01-03T08:33:43+0300,Краснодар,85000.0,"['Заключение договоров', 'Деловое общение', 'Деловая переписка', 'Договоры аренды', 'Телефонные переговоры', 'Ведение переговоров']",От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",ПивКо,True,https://hh.ru/vacancy/73219829
72882695,Младший менеджер по продажам,fullDay,True,2022-12-24T17:23:04+0300,Москва,60000.0,['B2B Продажи'],От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",Dsight,True,https://hh.ru/vacancy/72882695
72882696,Младший менеджер по продажам,fullDay,True,2022-12-24T17:23:04+0300,Санкт-Петербург,60000.0,['B2B Продажи'],От 1 года до 3 лет,"Менеджер по продажам, менеджер по работе с клиентами",Dsight,True,https://hh.ru/vacancy/72882696
74102293,Системный аналитик (удаленно),remote,False,2023-01-02T16:11:40+0300,Москва,200000.0,"['UML', 'BPMN', 'Разработка технических заданий', 'SQL', 'Системный анализ']",От 3 до 6 лет,Аналитик,Автомакон,True,https://hh.ru/vacancy/74102293
74105520,Техлид,remote,False,2023-01-02T17:21:50+0300,Москва,250000.0,"['Linux', 'Node.js', 'JavaScript', 'HTML', 'PostgreSQL']",От 3 до 6 лет,"Программист, разработчик",Автомакон,True,https://hh.ru/vacancy/74105520
